Connecting to host 10.0.0.1, port 1111
[  7] local 10.0.0.3 port 43432 connected to 10.0.0.1 port 1111
[  7] 114.07-115.09 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
[  7] 115.09-116.10 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
[  7] 116.10-117.01 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
[  7] 117.01-118.09 sec  0.00 Bytes  0.00 Mbits/sec    1    181 KBytes       
[  7] 118.09-119.09 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
[  7] 119.09-120.09 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
[  7] 120.09-121.10 sec   891 KBytes  7.24 Mbits/sec    0    181 KBytes       
[  7] 121.10-122.01 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
[  7] 122.01-123.08 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
[  7] 123.08-124.09 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
[  7] 124.09-125.09 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
[  7] 125.09-126.09 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
[  7] 126.09-127.01 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
[  7] 127.01-128.10 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
[  7] 128.10-129.09 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
[  7] 129.09-130.04 sec  0.00 Bytes  0.00 Mbits/sec    0    181 KBytes       
[  7] 130.04-131.09 sec  2.67 MBytes  21.5 Mbits/sec    0    212 KBytes       
[  7] 131.09-132.01 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 132.01-133.08 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 133.08-134.03 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 134.03-135.09 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 135.09-136.09 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 136.09-137.01 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 137.01-138.04 sec  0.00 Bytes  0.00 Mbits/sec    2    212 KBytes       
[  7] 138.04-139.06 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 139.06-140.08 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 140.08-141.52 sec   954 KBytes  5.45 Mbits/sec    0    212 KBytes       
