Connecting to host 10.0.0.2, port 2222
[  7] local 10.0.0.4 port 34026 connected to 10.0.0.2 port 2222
[  7]  95.11-96.89  sec   127 KBytes  0.58 Mbits/sec    0   59.4 KBytes       
[  7]  96.89-97.00  sec  0.00 Bytes  0.00 Mbits/sec    0   59.4 KBytes       
[  7]  97.00-98.39  sec   127 KBytes  0.75 Mbits/sec    0   59.4 KBytes       
[  7]  98.39-99.41  sec  0.00 Bytes  0.00 Mbits/sec    0   59.4 KBytes       
[  7]  99.41-100.02 sec   191 KBytes  2.56 Mbits/sec    0   59.4 KBytes       
[  7] 100.02-101.25 sec  0.00 Bytes  0.00 Mbits/sec    0   59.4 KBytes       
[  7] 101.25-102.28 sec   127 KBytes  1.02 Mbits/sec    0   59.4 KBytes       
[  7] 102.28-103.10 sec  0.00 Bytes  0.00 Mbits/sec    0   59.4 KBytes       
[  7] 103.10-104.33 sec   255 KBytes  1.69 Mbits/sec    0   41.0 KBytes       
[  7] 104.33-105.15 sec   191 KBytes  1.91 Mbits/sec    0   41.0 KBytes       
[  7] 105.15-106.00 sec  0.00 Bytes  0.00 Mbits/sec    0   41.0 KBytes       
[  7] 106.00-107.01 sec   318 KBytes  2.59 Mbits/sec    0   41.0 KBytes       
[  7] 107.01-108.01 sec   382 KBytes  3.11 Mbits/sec    0   41.0 KBytes       
[  7] 108.01-109.03 sec   255 KBytes  2.04 Mbits/sec    0   41.0 KBytes       
[  7] 109.03-110.06 sec   255 KBytes  2.03 Mbits/sec    0   41.0 KBytes       
[  7] 110.06-111.30 sec   382 KBytes  2.53 Mbits/sec    0   41.0 KBytes       
[  7] 111.30-112.01 sec   382 KBytes  4.36 Mbits/sec    0   41.0 KBytes       
[  7] 112.01-113.00 sec   382 KBytes  3.17 Mbits/sec    0   41.0 KBytes       
[  7] 113.00-114.17 sec   382 KBytes  2.68 Mbits/sec    0   41.0 KBytes       
[  7] 114.17-115.18 sec   382 KBytes  3.10 Mbits/sec    0   41.0 KBytes       
[  7] 115.18-116.01 sec   382 KBytes  3.78 Mbits/sec    0   41.0 KBytes       
[  7] 116.01-117.00 sec   255 KBytes  2.10 Mbits/sec    0   41.0 KBytes       
[  7] 117.00-118.25 sec   382 KBytes  2.50 Mbits/sec    0   41.0 KBytes       
[  7] 118.25-119.00 sec   509 KBytes  5.56 Mbits/sec    0   41.0 KBytes       
[  7] 119.00-120.30 sec   382 KBytes  2.40 Mbits/sec    0   41.0 KBytes       
[  7] 120.30-121.12 sec   382 KBytes  3.84 Mbits/sec    0   41.0 KBytes       
[  7] 121.12-122.01 sec   382 KBytes  3.51 Mbits/sec    0   41.0 KBytes       
[  7] 122.01-123.17 sec   127 KBytes  0.90 Mbits/sec    0   41.0 KBytes       
[  7] 123.17-124.19 sec  0.00 Bytes  0.00 Mbits/sec    0   41.0 KBytes       
[  7] 124.19-125.21 sec   191 KBytes  1.53 Mbits/sec    0   41.0 KBytes       
[  7] 125.21-126.03 sec  0.00 Bytes  0.00 Mbits/sec    0   41.0 KBytes       
[  7] 126.03-127.06 sec   127 KBytes  1.02 Mbits/sec    0   41.0 KBytes       
[  7] 127.06-128.28 sec  0.00 Bytes  0.00 Mbits/sec    0   41.0 KBytes       
[  7] 128.28-129.31 sec   127 KBytes  1.02 Mbits/sec    0   41.0 KBytes       
[  7] 129.31-130.34 sec  0.00 Bytes  0.00 Mbits/sec    0   41.0 KBytes       
[  7] 130.34-131.15 sec   191 KBytes  1.92 Mbits/sec    0   41.0 KBytes       
[  7] 131.15-132.18 sec  0.00 Bytes  0.00 Mbits/sec    0   41.0 KBytes       
