Connecting to host 10.0.0.1, port 1111
[  7] local 10.0.0.3 port 34394 connected to 10.0.0.1 port 1111
[  7] 128.08-129.31 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 129.31-130.13 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 130.13-131.16 sec   573 KBytes  4.58 Mbits/sec    0   43.8 KBytes       
[  7] 131.16-132.18 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 132.18-133.20 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 133.20-134.23 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 134.23-135.13 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 135.13-136.28 sec   573 KBytes  4.06 Mbits/sec    0   43.8 KBytes       
[  7] 136.28-137.30 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 137.30-138.13 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 138.13-139.01 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 139.01-140.17 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 140.17-141.40 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 141.40-142.00 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 142.00-143.04 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 143.04-144.48 sec   573 KBytes  3.27 Mbits/sec    0   43.8 KBytes       
[  7] 144.48-145.70 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 145.70-146.00 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 146.00-147.14 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 147.14-148.16 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 148.16-149.19 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
