Connecting to host 10.0.0.2, port 2222
[  7] local 10.0.0.4 port 33850 connected to 10.0.0.2 port 2222
[  7] 117.01-118.16 sec   509 KBytes  3.63 Mbits/sec    0   67.9 KBytes       
[  7] 118.16-119.80 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 119.80-120.29 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 120.29-121.72 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 121.72-122.13 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 122.13-123.15 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 123.15-124.80 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 124.80-125.80 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 125.80-126.02 sec   255 KBytes  9.37 Mbits/sec    0   67.9 KBytes       
[  7] 126.02-127.04 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 127.04-128.07 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 128.07-129.09 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 129.09-130.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 130.00-131.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 131.00-132.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 132.00-133.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 133.00-134.42 sec   255 KBytes  1.47 Mbits/sec    0   67.9 KBytes       
[  7] 134.42-135.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 135.00-136.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 136.00-137.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 137.00-138.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 138.00-139.54 sec  0.00 Bytes  0.00 Mbits/sec    0   1.41 KBytes       
[  7] 139.54-140.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 140.00-141.01 sec   255 KBytes  2.06 Mbits/sec    0   67.9 KBytes       
[  7] 141.01-142.01 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 142.01-143.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 143.00-144.04 sec   255 KBytes  2.00 Mbits/sec    0   67.9 KBytes       
[  7] 144.04-145.00 sec   255 KBytes  2.17 Mbits/sec    0   67.9 KBytes       
[  7] 145.00-146.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 146.00-147.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 147.00-148.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 148.00-149.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 149.00-150.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 150.00-151.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 151.00-152.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 152.00-153.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 153.00-154.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 154.00-155.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
