Connecting to host 10.0.0.1, port 1111
[  7] local 10.0.0.3 port 49050 connected to 10.0.0.1 port 1111
[  7] 106.00-107.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 107.00-108.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 108.00-109.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 109.00-110.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 110.00-111.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 111.00-112.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 112.00-113.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 113.00-114.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 114.00-115.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 115.00-116.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 116.00-117.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 117.00-118.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 118.00-119.00 sec  20.0 MBytes   168 Mbits/sec    0   1.27 MBytes       
[  7] 119.00-120.00 sec  11.2 MBytes  94.4 Mbits/sec    0   1.27 MBytes       
[  7] 120.00-121.00 sec  13.8 MBytes   115 Mbits/sec    0   1.27 MBytes       
[  7] 121.00-122.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 122.00-123.00 sec  11.2 MBytes  94.0 Mbits/sec    0   1.27 MBytes       
[  7] 123.00-124.00 sec  15.0 MBytes   126 Mbits/sec    0   1.27 MBytes       
[  7] 124.00-125.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 125.00-126.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 126.00-127.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 127.00-128.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 128.00-129.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 129.00-130.00 sec  22.5 MBytes   188 Mbits/sec    0   1.27 MBytes       
[  7] 130.00-131.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 131.00-132.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 132.00-133.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 133.00-134.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 134.00-135.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 135.00-136.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 136.00-137.00 sec  20.0 MBytes   168 Mbits/sec    0   1.27 MBytes       
[  7] 137.00-138.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 138.00-139.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 139.00-140.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 140.00-141.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 141.00-142.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 142.00-143.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 143.00-144.00 sec  21.2 MBytes   179 Mbits/sec    0   1.27 MBytes       
[  7] 144.00-145.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 145.00-146.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 146.00-147.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 147.00-148.06 sec  21.2 MBytes   168 Mbits/sec    0   1.27 MBytes       
[  7] 148.06-149.00 sec  11.2 MBytes   100 Mbits/sec    0   1.27 MBytes       
[  7] 149.00-150.02 sec  8.75 MBytes  72.4 Mbits/sec    0   1.27 MBytes       
[  7] 150.02-151.00 sec  5.00 MBytes  42.6 Mbits/sec    0   1.27 MBytes       
[  7] 151.00-152.00 sec  12.5 MBytes   105 Mbits/sec    0   1.27 MBytes       
[  7] 152.00-153.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 153.00-154.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 154.00-155.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 155.00-156.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 156.00-157.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 157.00-158.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 158.00-159.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 159.00-160.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 160.00-161.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 161.00-162.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 162.00-163.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 163.00-164.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 164.00-165.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 165.00-166.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 166.00-167.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 167.00-168.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 168.00-169.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 169.00-170.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 170.00-171.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 171.00-172.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 172.00-173.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 173.00-174.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 174.00-175.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 175.00-176.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 176.00-177.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 177.00-178.00 sec  16.2 MBytes   136 Mbits/sec    0   1.27 MBytes       
[  7] 178.00-179.03 sec  18.8 MBytes   153 Mbits/sec    0   1.27 MBytes       
[  7] 179.03-180.00 sec  15.0 MBytes   130 Mbits/sec    0   1.27 MBytes       
[  7] 180.00-181.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 181.00-182.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 182.00-183.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 183.00-184.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 184.00-185.01 sec  8.75 MBytes  73.1 Mbits/sec    0   1.27 MBytes       
[  7] 185.01-186.03 sec  15.0 MBytes   123 Mbits/sec    0   1.27 MBytes       
[  7] 186.03-187.02 sec  8.75 MBytes  74.4 Mbits/sec    0   1.27 MBytes       
[  7] 187.02-188.01 sec  13.8 MBytes   116 Mbits/sec    0   1.27 MBytes       
[  7] 188.01-189.00 sec  10.0 MBytes  85.1 Mbits/sec    0   1.27 MBytes       
[  7] 189.00-190.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 190.00-191.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 191.00-192.00 sec  17.5 MBytes   147 Mbits/sec    0   1.27 MBytes       
[  7] 192.00-193.01 sec  17.5 MBytes   146 Mbits/sec    0   1.27 MBytes       
[  7] 193.01-194.00 sec  13.8 MBytes   116 Mbits/sec    0   1.27 MBytes       
[  7] 194.00-195.00 sec  17.5 MBytes   147 Mbits/sec    0   1.27 MBytes       
[  7] 195.00-196.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 196.00-197.00 sec  20.0 MBytes   168 Mbits/sec    0   1.27 MBytes       
[  7] 197.00-198.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 198.00-199.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 199.00-200.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 200.00-201.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 201.00-202.00 sec  17.5 MBytes   147 Mbits/sec    0   1.27 MBytes       
[  7] 202.00-203.00 sec  20.0 MBytes   168 Mbits/sec    0   1.27 MBytes       
[  7] 203.00-204.01 sec  21.2 MBytes   176 Mbits/sec    0   1.27 MBytes       
[  7] 204.01-205.00 sec  22.5 MBytes   191 Mbits/sec    0   1.27 MBytes       
[  7] 205.00-206.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 206.00-207.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 207.00-208.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 208.00-209.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 209.00-210.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 210.00-211.02 sec  18.8 MBytes   155 Mbits/sec    0   1.27 MBytes       
[  7] 211.02-212.00 sec  17.5 MBytes   149 Mbits/sec    0   1.27 MBytes       
[  7] 212.00-213.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 213.00-214.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 214.00-215.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 215.00-216.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 216.00-217.00 sec  17.5 MBytes   147 Mbits/sec    0   1.27 MBytes       
[  7] 217.00-218.00 sec  10.0 MBytes  83.8 Mbits/sec    0   1.27 MBytes       
[  7] 218.00-219.01 sec  16.2 MBytes   135 Mbits/sec    0   1.27 MBytes       
[  7] 219.01-220.01 sec  16.2 MBytes   137 Mbits/sec    0   1.27 MBytes       
[  7] 220.01-221.00 sec  17.5 MBytes   147 Mbits/sec    0   1.27 MBytes       
[  7] 221.00-222.01 sec  12.5 MBytes   103 Mbits/sec    0   1.27 MBytes       
[  7] 222.01-223.01 sec  15.0 MBytes   126 Mbits/sec    0   1.27 MBytes       
[  7] 223.01-224.03 sec  15.0 MBytes   124 Mbits/sec    0   1.27 MBytes       
[  7] 224.03-225.00 sec  6.25 MBytes  54.1 Mbits/sec    0   1.27 MBytes       
[  7] 225.00-226.07 sec  13.8 MBytes   108 Mbits/sec    0   1.27 MBytes       
[  7] 226.07-227.00 sec  8.75 MBytes  78.2 Mbits/sec    0   1.27 MBytes       
[  7] 227.00-228.00 sec  22.5 MBytes   190 Mbits/sec    0   1.27 MBytes       
[  7] 228.00-229.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 229.00-230.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 230.00-231.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 231.00-232.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 232.00-233.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
