Connecting to host 10.0.0.1, port 1111
[  7] local 10.0.0.3 port 34232 connected to 10.0.0.1 port 1111
[  7] 184.08-185.10 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 185.10-186.13 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 186.13-187.15 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 187.15-188.18 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 188.18-189.61 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 189.61-190.02 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 190.02-191.04 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 191.04-192.28 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 192.28-193.30 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 193.30-194.32 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 194.32-195.35 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 195.35-196.00 sec  1.25 MBytes  16.0 Mbits/sec    0   28.3 KBytes       
[  7] 196.00-197.00 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 197.00-198.01 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 198.01-199.00 sec  1.25 MBytes  10.6 Mbits/sec    0   28.3 KBytes       
[  7] 199.00-200.00 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 200.00-201.01 sec  1.25 MBytes  10.4 Mbits/sec    0   28.3 KBytes       
[  7] 201.01-202.00 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 202.00-203.01 sec  1.25 MBytes  10.4 Mbits/sec    0   28.3 KBytes       
[  7] 203.01-204.00 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 204.00-205.01 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 205.01-206.00 sec  1.25 MBytes  10.5 Mbits/sec    0   28.3 KBytes       
[  7] 206.00-207.02 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 207.02-208.25 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 208.25-209.01 sec  1.25 MBytes  13.8 Mbits/sec    0   28.3 KBytes       
[  7] 209.01-210.01 sec  0.00 Bytes  0.00 Mbits/sec    0   28.3 KBytes       
[  7] 210.01-211.11 sec  0.00 Bytes  0.00 Mbits/sec    0   29.7 KBytes       
[  7] 211.11-212.14 sec  1.25 MBytes  10.2 Mbits/sec    0   29.7 KBytes       
[  7] 212.14-213.00 sec  0.00 Bytes  0.00 Mbits/sec    0   29.7 KBytes       
[  7] 213.00-214.19 sec  0.00 Bytes  0.00 Mbits/sec    0   29.7 KBytes       
[  7] 214.19-215.01 sec  0.00 Bytes  0.00 Mbits/sec    0   29.7 KBytes       
[  7] 215.01-216.00 sec  1.25 MBytes  10.5 Mbits/sec    0   29.7 KBytes       
[  7] 216.00-217.00 sec  0.00 Bytes  0.00 Mbits/sec    0   29.7 KBytes       
[  7] 217.00-218.01 sec  0.00 Bytes  0.00 Mbits/sec    0   29.7 KBytes       
[  7] 218.01-219.00 sec  1.25 MBytes  10.5 Mbits/sec    0   29.7 KBytes       
[  7] 219.00-220.01 sec  0.00 Bytes  0.00 Mbits/sec    0   29.7 KBytes       
[  7] 220.01-221.15 sec  0.00 Bytes  0.00 Mbits/sec    0   29.7 KBytes       
[  7] 221.15-222.18 sec  1.25 MBytes  10.2 Mbits/sec    0   29.7 KBytes       
[  7] 222.18-223.01 sec  0.00 Bytes  0.00 Mbits/sec    0   29.7 KBytes       
[  7] 223.01-224.02 sec  0.00 Bytes  0.00 Mbits/sec    0   29.7 KBytes       
[  7] 224.02-225.04 sec  1.25 MBytes  10.3 Mbits/sec    0   29.7 KBytes       
[  7] 225.04-226.68 sec  0.00 Bytes  0.00 Mbits/sec    0   29.7 KBytes       
[  7] 226.68-227.01 sec  0.00 Bytes  0.00 Mbits/sec    0   29.7 KBytes       
[  7] 227.01-228.12 sec  0.00 Bytes  0.00 Mbits/sec    0   29.7 KBytes       
[  7] 228.12-229.14 sec  0.00 Bytes  0.00 Mbits/sec    0   29.7 KBytes       
[  7] 229.14-230.16 sec  0.00 Bytes  0.00 Mbits/sec    0   29.7 KBytes       
[  7] 230.16-231.19 sec  0.00 Bytes  0.00 Mbits/sec    0   12.7 KBytes       
[  7] 231.19-232.21 sec  0.00 Bytes  0.00 Mbits/sec    0   15.6 KBytes       
[  7] 232.21-233.23 sec  0.00 Bytes  0.00 Mbits/sec    0   17.0 KBytes       
[  7] 233.23-234.25 sec  0.00 Bytes  0.00 Mbits/sec    0   18.4 KBytes       
[  7] 234.25-235.28 sec  0.00 Bytes  0.00 Mbits/sec    0   18.4 KBytes       
[  7] 235.28-236.10 sec  0.00 Bytes  0.00 Mbits/sec    0   21.2 KBytes       
[  7] 236.10-237.12 sec  0.00 Bytes  0.00 Mbits/sec    0   21.2 KBytes       
[  7] 237.12-238.15 sec  0.00 Bytes  0.00 Mbits/sec    0   21.2 KBytes       
[  7] 238.15-239.37 sec  0.00 Bytes  0.00 Mbits/sec    0   21.2 KBytes       
[  7] 239.37-240.40 sec  0.00 Bytes  0.00 Mbits/sec    0   21.2 KBytes       
[  7] 240.40-241.22 sec  0.00 Bytes  0.00 Mbits/sec    0   21.2 KBytes       
[  7] 241.22-242.01 sec  1.25 MBytes  13.3 Mbits/sec    0   22.6 KBytes       
[  7] 242.01-243.00 sec  0.00 Bytes  0.00 Mbits/sec    0   22.6 KBytes       
[  7] 243.00-244.01 sec  0.00 Bytes  0.00 Mbits/sec    0   22.6 KBytes       
[  7] 244.01-245.00 sec  0.00 Bytes  0.00 Mbits/sec    0   22.6 KBytes       
[  7] 245.00-246.01 sec  1.25 MBytes  10.4 Mbits/sec    0   22.6 KBytes       
[  7] 246.01-247.00 sec  0.00 Bytes  0.00 Mbits/sec    0   22.6 KBytes       
[  7] 247.00-248.00 sec  1.25 MBytes  10.5 Mbits/sec    0   22.6 KBytes       
[  7] 248.00-249.00 sec  0.00 Bytes  0.00 Mbits/sec    0   22.6 KBytes       
[  7] 249.00-250.00 sec  0.00 Bytes  0.00 Mbits/sec    0   22.6 KBytes       
[  7] 250.00-251.00 sec  1.25 MBytes  10.5 Mbits/sec    0   24.0 KBytes       
[  7] 251.00-252.01 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 252.01-253.00 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 253.00-254.00 sec  1.25 MBytes  10.5 Mbits/sec    0   24.0 KBytes       
[  7] 254.00-255.01 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 255.01-256.17 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 256.17-257.00 sec  1.25 MBytes  12.6 Mbits/sec    0   24.0 KBytes       
[  7] 257.00-258.01 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 258.01-259.01 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 259.01-260.01 sec  1.25 MBytes  10.5 Mbits/sec    0   24.0 KBytes       
[  7] 260.01-261.09 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 261.09-262.11 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 262.11-263.14 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 263.14-264.78 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 264.78-265.19 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 265.19-266.01 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 266.01-267.01 sec  1.25 MBytes  10.4 Mbits/sec    0   24.0 KBytes       
[  7] 267.01-268.01 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 268.01-269.01 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 269.01-270.00 sec  0.00 Bytes  0.00 Mbits/sec    0   24.0 KBytes       
[  7] 270.00-271.12 sec  1.25 MBytes  9.33 Mbits/sec    0   29.7 KBytes       
[  7] 271.12-272.02 sec  0.00 Bytes  0.00 Mbits/sec    0   29.7 KBytes       
[  7] 272.02-273.17 sec  0.00 Bytes  0.00 Mbits/sec    0   29.7 KBytes       
[  7] 273.17-274.20 sec  1.25 MBytes  10.2 Mbits/sec    0   29.7 KBytes       
[  7] 274.20-275.00 sec  0.00 Bytes  0.00 Mbits/sec    0   29.7 KBytes       
[  7] 275.00-276.25 sec  0.00 Bytes  0.00 Mbits/sec    0   29.7 KBytes       
[  7] 276.25-277.00 sec  0.00 Bytes  0.00 Mbits/sec    0   29.7 KBytes       
[  7] 277.00-278.01 sec  1.25 MBytes  10.4 Mbits/sec    0   29.7 KBytes       
[  7] 278.01-279.11 sec  0.00 Bytes  0.00 Mbits/sec    0   29.7 KBytes       
[  7] 279.11-280.14 sec  0.00 Bytes  0.00 Mbits/sec    0   29.7 KBytes       
[  7] 280.14-281.01 sec  0.00 Bytes  0.00 Mbits/sec    0   29.7 KBytes       
[  7] 281.01-282.00 sec  1.25 MBytes  10.5 Mbits/sec    0   29.7 KBytes       
[  7] 282.00-283.01 sec  0.00 Bytes  0.00 Mbits/sec    0   33.9 KBytes       
[  7] 283.01-284.23 sec  0.00 Bytes  0.00 Mbits/sec    0   33.9 KBytes       
[  7] 284.23-285.00 sec  1.25 MBytes  13.6 Mbits/sec    0   33.9 KBytes       
[  7] 285.00-286.07 sec  0.00 Bytes  0.00 Mbits/sec    0   33.9 KBytes       
